date,brand,as_of_date_utc,video_mentions,views,likes,comments,top_channels
2025-09-11,lotte choco pie,2025-09-11,10,45757,60,2,Simran chocolate 🍫;YUM YUM CHOCOLATE ;Lemon Work
2025-09-11,lotte mart,2025-09-11,10,6484,58,3,롯데마트;따라잡아경제;Nisha YK
2025-09-11,maxim coffee,2025-09-11,1,24,3,0,Korea in egypt 
2025-09-11,melona,2025-09-11,1,674,7,0,All category
2025-09-11,milkis,2025-09-11,1,482,0,0,Samraat Reviews
2025-09-11,neoguri,2025-09-11,1,6,3,0,Instant Noodles Mukbang
2025-09-11,nongshim,2025-09-11,14,13038,198,41,NS RedForce;달려라 버스 Dalida Bus;BIG BUTTNAKED
2025-09-11,orion choco pie,2025-09-11,3,3539,36,1,It's nikki aarohi;Jane Sound Video ASMR..20;DailyDose with P-NUT-S
2025-09-11,otoki,2025-09-11,3,3013,22,10,라면정복자피키(라면 평론가 지영준);Instant Noodles Mukbang;Diffs studio.
2025-09-11,ottogi,2025-09-11,0,0,0,0,
2025-09-11,pepero,2025-09-11,8,4695,72,12,普通の人 normal person;Rialovev 💜 Entertainment;It'sYaGirl Ravenxus
2025-09-11,pulmuone,2025-09-11,1,1788,18,0,Lín thích reviu
2025-09-11,red baron,2025-09-11,12,4819,84,11,Jack Beatrici;shela gemstone;petak gemstone pacitan
2025-09-11,samyang,2025-09-11,52,118455,2864,76,Iwik RM30;MAMA GEZA;Faisal Hadi
2025-09-11,sempio,2025-09-11,3,26007,2304,660,Ragionevole dubbio;Storie & Cronaca;GOSSIP OGGI NEWS
2025-09-11,shin ramen,2025-09-11,15,59498,1190,16,Hungry Panda 🐼;Mansi Gautam;Bubble Maan
2025-09-11,toomba,2025-09-11,3,4827,115,1,mary mochii;Gisasikdang;K-culture
2025-09-11,turtle chips,2025-09-11,1,18,2,2,The Fochshole
