video_id,brand,published_at_utc,channel_id,channel_title,first_seen_utc,matched_fields
8p-hAuQ9ag8,lotte mart,2025-09-13,UCLIRyMCyYECvxD9eMbJvOzw,Yanti Samuel,2025-09-15 00:15:39.502752+00:00,title|description|tags
DuzLazfCBXw,lotte mart,2025-09-13,UCAQuKVTyB5aRFY42CQ4Jt7g,Anna Béo Làm BĐS nè 🫶,2025-09-15 00:15:39.502741+00:00,title|description|tags
VUr0XUWlERQ,lotte mart,2025-09-13,UC6u8G7w8WF1Q4gY1xHII2jQ,Minh Long Bất Động Sản,2025-09-15 00:15:39.502731+00:00,title|description|tags
6d0N5L0V3pA,lotte mart,2025-09-13,UCeR4XdmxMcwj0jsKa3uUz4Q,Cuộc Sống ở Mỹ - tiểu bang New York & Florida,2025-09-15 00:15:39.502860+00:00,title|description|tags
db9ttTVPEgk,samyang,2025-09-13,UCTlWzLeK6d2epFel2U7dFaA,Eka Setiawati,2025-09-15 00:15:09.365226+00:00,title|description|tags
uPeOwNM8dGY,nongshim,2025-09-13,UC-bPMA0CzdpU-cawH2YB_mQ,Instant Noodles Mukbang,2025-09-15 00:15:12.855128+00:00,title|description|tags
bqjOa_UYVbg,nongshim,2025-09-13,UC4g3-PhJ9E3-VyMZf4Ynn9w,Munchies Flix,2025-09-15 00:15:12.855122+00:00,title|description|tags
dVmyFLPb1Sk,samyang,2025-09-13,UCeDQ3aauABFFZ_y_RLruefA,smiling face channel 😊,2025-09-15 00:15:09.365658+00:00,title|description|tags
g_WAPalx2pM,samyang,2025-09-13,UCazzeC20cvAFJD9HfAprwVA,Llia Listy2,2025-09-15 00:15:09.365631+00:00,title|description|tags
a-MxfLygc20,samyang,2025-09-13,UCHhgRh3CZGuXqfUjAMjkqUg,Food tiktok ,2025-09-15 00:15:09.365621+00:00,title|description|tags
efbEJtmTUUY,samyang,2025-09-13,UCeDQ3aauABFFZ_y_RLruefA,smiling face channel 😊,2025-09-15 00:15:09.365610+00:00,title|description|tags
vfIFDEqADpI,samyang,2025-09-13,UCnTMKk3CpsApaqcjZFcrHJQ,Alifa Wafa,2025-09-15 00:15:09.365600+00:00,title|description|tags
_ubh76FJGyg,samyang,2025-09-13,UCyCmfefcPg-wKdDwIVI4FVw,TastyTwy Recipes,2025-09-15 00:15:09.365588+00:00,title|description|tags
v4kw5G8kIpo,samyang,2025-09-13,UC56TxnwcPcmy8cuC4cL80AQ,JIOLAA,2025-09-15 00:15:09.365575+00:00,title|description|tags
wsR6isj6GyQ,samyang,2025-09-13,UCwXvwKHTFLbPtSBFJaIPEZg,CutieASMR,2025-09-15 00:15:09.365565+00:00,title|description|tags
-yyd8ja5xss,samyang,2025-09-13,UCJnJHWNv5VZ-_IohDiB7BBg,elliot_gaming⚡,2025-09-15 00:15:09.365553+00:00,title|description|tags
sEawYONZszA,samyang,2025-09-13,UCDqr8lsytWxtMnD6B4hydSQ,zea_here7,2025-09-15 00:15:09.365541+00:00,title|description|tags
QBKA0qTDbPw,samyang,2025-09-13,UCFWAWY1Cs-2iALY3vZwi00w,Lovely Mukbang,2025-09-15 00:15:09.365530+00:00,title|description|tags
8f-mWAtGI9w,samyang,2025-09-13,UCPa-L2yrmbk_0GIG97Ap1tg,channel Marwah syakilah Azzahra paper doll ,2025-09-15 00:15:09.365506+00:00,title|description|tags
X4dtAMKHdDQ,samyang,2025-09-13,UCyrMZDVEjom7ZyGmysFzL7Q,MUKBANG CHANNEL ,2025-09-15 00:15:09.365496+00:00,title|description|tags
4zuMC-DV8kg,samyang,2025-09-13,UCOxDJV3_a4nGW3MMS2RjImA,RS Lndh chan21,2025-09-15 00:15:09.365669+00:00,title|description|tags
X72Td7ZcCio,samyang,2025-09-13,UCawnINrerZeiPsTu5MNVNRg,Laryx,2025-09-15 00:15:09.365486+00:00,title|description|tags
BQvrcslmst8,samyang,2025-09-13,UCeWg1oxxXWoAIXgUkaNgTYA,youtubemhikafa,2025-09-15 00:15:09.365446+00:00,title|description|tags
9N3tL8UA5Vo,samyang,2025-09-13,UCzf-SlGAfylHmKebtcw6ZAg,bhojpuriya babu,2025-09-15 00:15:09.365436+00:00,title|description|tags
rBmW5irGx0k,samyang,2025-09-13,UCQ_9I-5aeGl32bIFx24m6Dg,zizimuty & family,2025-09-15 00:15:09.365421+00:00,title|description|tags
arwNPAc5zZs,samyang,2025-09-13,UCvRi0P-P4c7AFVtQ2m6McZg,balpis_01,2025-09-15 00:15:09.365407+00:00,title|description|tags
ptF6DFh2g_E,samyang,2025-09-13,UCor36kMybZrPDcnJfcAh7QQ,Vibewithshibi,2025-09-15 00:15:09.365395+00:00,title|description|tags
UtGGIhdsejQ,samyang,2025-09-13,UCdpNORt-U8P6CsMbvRY0Bmg,SRI KRISHNA CAMERA'S ,2025-09-15 00:15:09.365379+00:00,title|description|tags
FGbAtdiL6ZI,samyang,2025-09-13,UCvEkeJXsXqdijwJq_rUbUHw,ARA AND FAMILY,2025-09-15 00:15:09.365368+00:00,title|description|tags
GHHFOqwKMmc,samyang,2025-09-13,UCjE1NnoBDGnY4QzTOr954Tw,Mamah Kevin,2025-09-15 00:15:09.365357+00:00,title|description|tags
kQr7zG85QDI,samyang,2025-09-13,UCYUlPaBXuuNozI9_WAzq5cw,MunchEra,2025-09-15 00:15:09.365348+00:00,title|description|tags
3NQ5XFm2wao,samyang,2025-09-13,UCJMqyqYoqDYai8Q0DEzObMg,yayaeats,2025-09-15 00:15:09.365333+00:00,title|description|tags
RqqjGMcRGjM,samyang,2025-09-13,UClmMgpCN8ON1IfEQ_l2JleA,🎀cylla_cute🎀,2025-09-15 00:15:09.365324+00:00,title|description|tags
4ajagKEGqmc,samyang,2025-09-13,UCGSDUvdT1gv4giWX3GMgzvA,ARDYAN channel,2025-09-15 00:15:09.365312+00:00,title|description|tags
NKwl13Td1dM,samyang,2025-09-13,UCF6iPU0nhgVSE5ZsS6igrYA,โนบิตะคุง Nobitakung ,2025-09-15 00:15:09.365292+00:00,title|description|tags
cLwKvyzj8S0,samyang,2025-09-13,UC0JobV3Ft2RgvKtdOXSBHvg,akbarmuttaqinn,2025-09-15 00:15:09.365475+00:00,title|description|tags
DewrbYmSfAI,nongshim,2025-09-13,UCugb9uGdRM2hNwXy07Y-psA,강혜라TV,2025-09-15 00:15:12.855125+00:00,title|description|tags
7pFV5swhCjY,samyang,2025-09-13,UCG9rK2rrc7QP0xLgjysgGmQ,makansedap77,2025-09-15 00:15:09.365693+00:00,title|description|tags
KcWkytswigc,samyang,2025-09-13,UCnKMaNmwDDBMMxPuC4Kz13Q,eatwithdian,2025-09-15 00:15:09.365714+00:00,title|description|tags
R1N8Mh3Gb2g,nongshim,2025-09-13,UCBBxWjK_mIK1AWjQ3oLTNiQ,BusyGamersOfficial,2025-09-15 00:15:12.855091+00:00,title|description|tags
SBg4KUSCbR0,nongshim,2025-09-13,UCPwtP95_GQEmKpV2MhTj7LQ,judy kim,2025-09-15 00:15:12.855061+00:00,title|description|tags
-jLdc2jCdfg,nongshim,2025-09-13,UC-bPMA0CzdpU-cawH2YB_mQ,Instant Noodles Mukbang,2025-09-15 00:15:12.855057+00:00,title|description|tags
5yUwMhnvxSc,nongshim,2025-09-13,UC3cObEoKlWWbT7EogMWucCg,Linsie's Diary 🎀,2025-09-15 00:15:12.855054+00:00,title|description|tags
b0gpPg3FGGE,nongshim,2025-09-13,UCBJ7veytg7QireMsg996EkA,Muskaan Gupta,2025-09-15 00:15:12.855048+00:00,title|description|tags
SCQh3YKPeTA,nongshim,2025-09-13,UCknEi5B2C3ix49F9dKoDnHA,국뽕한방울,2025-09-15 00:15:12.855037+00:00,title|description|tags
BNSjaBg_2GY,nongshim,2025-09-13,UCel9txayoMoWtyvwO4XneTw,달려라 버스 Dalida Bus,2025-09-15 00:15:12.855018+00:00,title|description|tags
3gHELmeYCYY,nongshim,2025-09-13,UC-bPMA0CzdpU-cawH2YB_mQ,Instant Noodles Mukbang,2025-09-15 00:15:12.854997+00:00,title|description|tags
DkLSb5a3IsA,shin ramen,2025-09-13,UCX4ZFggw967kbyxxmiVSYdg,MoneyAnd,2025-09-15 00:15:11.121204+00:00,title|description|tags
ScUIx7gbgxQ,shin ramen,2025-09-13,UCyczzmK5sB7eHLTrhtprdCg,Randy food,2025-09-15 00:15:11.120884+00:00,title|description|tags
nzmRYcSdOms,shin ramen,2025-09-13,UC0BfBrN-6c_3J8lnuKP2EqQ,Castiel Ape,2025-09-15 00:15:11.120745+00:00,title|description|tags
xlhO1L936i0,shin ramen,2025-09-13,UCgMw6xTiu8aryWu254bxIEA,Hungry Panda 🐼,2025-09-15 00:15:11.120688+00:00,title|description|tags
3zJDpwTn9qk,samyang,2025-09-13,UCIwiVJVKxscQYLtAaEDNF8A,iNaa Naa ChaNNeL,2025-09-15 00:15:09.365703+00:00,title|description|tags
_Uadr3zbbzI,shin ramen,2025-09-13,UCkY_5qecxGrHbi7_Uu9QNhA,Hydee,2025-09-15 00:15:11.120675+00:00,title|description|tags
BOmgUyjjPh0,shin ramen,2025-09-13,UCQgntuKUGqqPN2-f714pW7w,steve seeing,2025-09-15 00:15:11.120585+00:00,title|description|tags
fZ0PZ_BrE-s,shin ramen,2025-09-13,UCdjcn-vOwwHJzJo3qE8yuog,Global AI Creative,2025-09-15 00:15:11.120553+00:00,title|description|tags
o5SFd_zUmno,shin ramen,2025-09-13,UCKEzZDCvpFLtKJFpjkrHbbA,The HY,2025-09-15 00:15:11.120342+00:00,title|description|tags
Bh76QPyb808,shin ramen,2025-09-13,UCt0Nt1w2y8RM56jzde7bDBw,elvivi,2025-09-15 00:15:11.120327+00:00,title|description|tags
BnY5F_qAehw,shin ramen,2025-09-13,UCU8DyWsmMtyBi_0UjRdryNA,Immy,2025-09-15 00:15:11.120184+00:00,title|description|tags
gEDgCQOysq0,shin ramen,2025-09-13,UCmoQ_Mh4oYjWfV8voH19fdA,쩐칭자리,2025-09-15 00:15:11.120133+00:00,title|description|tags
j85Ndigb_Go,shin ramen,2025-09-13,UCQ87s1d4hLMNH8wTdcau1jQ,EIKEIKEAT,2025-09-15 00:15:11.120074+00:00,title|description|tags
tIwy3oGwqwU,shin ramen,2025-09-13,UCtdsnRTUFl_Bn195K6rVHXA,Pyeoniverse,2025-09-15 00:15:11.120034+00:00,title|description|tags
9BcGWnG8kss,shin ramen,2025-09-13,UCpBlXhWBP5I1RAeUgDhPRxw,Echo Nest,2025-09-15 00:15:11.119911+00:00,title|description|tags
IUKvL9o2tZw,shin ramen,2025-09-13,UC2_Kbtc0oePgP9A99Pb9htA,Iris,2025-09-15 00:15:11.119749+00:00,title|description|tags
SFb8yaGyIgA,shin ramen,2025-09-13,UC7IFBc23okP9h2r1ML8Monw,Jennie제니,2025-09-15 00:15:11.119650+00:00,title|description|tags
of6LyQwPmPY,shin ramen,2025-09-13,UCpcPpPyhz4GhyCRgBRq0JJA,T.G Siddharth,2025-09-15 00:15:11.119575+00:00,title|description|tags
nDz-CqlVY2k,shin ramen,2025-09-13,UCCPkIsEJCVP7EuPKHKFd-vw,East Beds Bushcraft,2025-09-15 00:15:11.119457+00:00,title|description|tags
hveJEFjjmjA,shin ramen,2025-09-13,UCt2ErH5Hvt4mVH7nWIQZJMw,Papi Mocha,2025-09-15 00:15:11.120662+00:00,title|description|tags
l5IwEr5pUfQ,buldak,2025-09-13,UCErzHtnQr12mC-AWf0F-B9Q,Brown Scotsman,2025-09-15 00:15:04.740270+00:00,title|description|tags
Evg5q0jwByE,lotte choco pie,2025-09-12,UCRp_b-vND_0BQfTU3cwVjkQ,Yes Blondy,2025-09-13 08:47:06.441820+00:00,title|description|tags
l0HAQZ_Ctz0,buldak,2025-09-13,UCT3WN_rFFilnGjRzZKonhMA,빵마담 bbangmadam,2025-09-15 00:15:04.740222+00:00,title|description|tags
FMNTc4_j_3E,lotte choco pie,2025-09-12,UCraXnIK6-Sc3jlWZUW7szUg,Snacks O'clock,2025-09-13 08:47:06.441568+00:00,title|description|tags
Enf8M-s-xtQ,turtle chips,2025-09-12,UCSHkMWftC8ZAJ4kkWvOJCmQ,Pierre and Family Adventures,2025-09-13 08:47:04.591829+00:00,title|description|tags
QGgtjFYoa8c,sempio,2025-09-12,UCGm5rruNVSMZavNP_JFZmLA,Misteri del Crimine,2025-09-13 08:47:02.149713+00:00,title|description|tags
Bk0-D_aN1OQ,sempio,2025-09-12,UC2iEqy564Sdi3jUiaT_psrg,IL CANALE DEL LATO OSCURO,2025-09-13 08:47:02.149684+00:00,title|description|tags
LUAlfvFcpJM,sempio,2025-09-12,UCxo8omKFfQdUiN2QHfWutIA,EIZEN,2025-09-13 08:47:02.149627+00:00,title|description|tags
18Wem07rOaY,emart,2025-09-12,UCZKjwiEFpkyZVrbjYMKBUeQ,RANTAU PANJAI CHANNELS,2025-09-13 08:46:59.705176+00:00,title|description|tags
MgWy-0ijdm4,emart,2025-09-12,UCHi5AP04eato_Wff1Z8zGMg,MẸO & REVIEW,2025-09-13 08:46:59.705161+00:00,title|description|tags
6HqYihZfZ54,emart,2025-09-12,UCU-yETkynKCdZlS_YSdB-Uw,Bất Động Sản Triệu Đô Hieu Htpc,2025-09-13 08:46:59.705113+00:00,title|description|tags
V2TaewdqnwM,emart,2025-09-12,UCeBHme7bO8-nLGYk3EIqG8A,𝑆,2025-09-13 08:46:59.704989+00:00,title|description|tags
0ZjOS0BiicA,emart,2025-09-12,UChNydJOmhnvSVL3d6Am9G5A,E-MART,2025-09-13 08:46:59.704824+00:00,title|description|tags
geC-YNYq5FQ,emart,2025-09-12,UCLgtWQK_NZmcYkN2yHTw8Vg,HCM Media,2025-09-13 08:46:59.704739+00:00,title|description|tags
mxQfn-Mg0Oo,emart,2025-09-12,UCLgtWQK_NZmcYkN2yHTw8Vg,HCM Media,2025-09-13 08:46:59.704720+00:00,title|description|tags
TIiiNO_Pi5Y,emart,2025-09-12,UCvYbDKkGL7-BNANhmrb9low,RANGS eMART,2025-09-13 08:46:59.704668+00:00,title|description|tags
vJ0kNm9btkE,lotte choco pie,2025-09-12,UCGXmcGnrraOjrdzW9351Maw,Sana's Creation,2025-09-13 08:47:06.441636+00:00,title|description|tags
-4Q6b8scR60,emart,2025-09-12,UCniOiur3KD1AnD1x7Q-UOWg,MacMurphy@MFmily06,2025-09-13 08:46:59.704308+00:00,title|description|tags
LQNhNKsQpE0,red baron,2025-09-12,UCitgJfRvXXp9QnASw-tlRhw,StoneYeti,2025-09-13 08:46:56.433923+00:00,title|description|tags
InaTGWoW6Fs,red baron,2025-09-12,UC39x27N50AQO6lC08-ziisg,懐かしのおもちゃチャンネル,2025-09-13 08:46:56.433908+00:00,title|description|tags
Lf6YOpnSUec,red baron,2025-09-12,UCcikfhoIPYMVrzB0eoeMtcw,Chip-Clipz,2025-09-13 08:46:56.433835+00:00,title|description|tags
q7lMLIJYq28,red baron,2025-09-12,UC5ZrMS-Hbs1_1MVu4dzQNqw,Joey Whispers 1776 ,2025-09-13 08:46:56.433815+00:00,title|description|tags
nKgM16TEqoQ,red baron,2025-09-12,UCOkvz63X7OkCdH6O18euzuA,Caseyville model Railroad,2025-09-13 08:46:56.433799+00:00,title|description|tags
SDxFQ-mc-pc,red baron,2025-09-12,UCqyoAPtnv75WqCPAvjWxExg,Uruk-Hai of the Isengard,2025-09-13 08:46:56.433784+00:00,title|description|tags
WqFBwleiHDs,red baron,2025-09-12,UCmFMiJJb7gX2iQOt7BBicvw,The Quiet Panic,2025-09-13 08:46:56.433736+00:00,title|description|tags
P-Upiwb1MnU,red baron,2025-09-12,UC0K57lN5WhXGs967EgV3ZXQ,Lapak Lulu,2025-09-13 08:46:56.433455+00:00,title|description|tags
E4t4YxCZQXI,red baron,2025-09-12,UC3gfavRNV3tnK6DX0thiuWA,ofunky,2025-09-13 08:46:56.433438+00:00,title|description|tags
UhmTFiUBqy4,red baron,2025-09-12,UC5ZrMS-Hbs1_1MVu4dzQNqw,Joey Whispers 1776 ,2025-09-13 08:46:56.433400+00:00,title|description|tags
X_hgEfY36MY,bibigo,2025-09-12,UCYqWnBxF25XyFM0IxBzX2jg,GETREADY WITH DIA,2025-09-13 08:46:54.590765+00:00,title|description|tags
prgelT17-80,bibigo,2025-09-12,UCJlElUfCO3eYY1WxkXADfmw,헬창의 냉동창고,2025-09-13 08:46:54.590748+00:00,title|description|tags
Tkd_mHytGFA,bibigo,2025-09-12,UC7PiaGY6nwrjdA9VjSStDRA,Viwantstoknow,2025-09-13 08:46:54.590727+00:00,title|description|tags
R42Izi1sM6s,red baron,2025-09-12,UCTLYaZWVVj6Im8G575Enlug,Redbaron,2025-09-13 08:46:56.433937+00:00,title|description|tags
nW3CIqejYOU,bibigo,2025-09-12,UCmSNcVtVpWkLSdocyl3kiAg,Funny family Mr. Dong,2025-09-13 08:46:54.590707+00:00,title|description|tags
Dhw8NmvqxRk,lotte choco pie,2025-09-12,UC09sppqnRD-a05tMNcSw2xA,Crazy Meals ASMR,2025-09-13 08:47:06.441672+00:00,title|description|tags
OOdJGpspVEE,lotte choco pie,2025-09-12,UCL6Bom70YyTtBOyj2gWnc7A,ГК Ника,2025-09-13 08:47:06.441785+00:00,title|description|tags
qIf-dP0xFm4,buldak,2025-09-13,UCr_12XWor63n79-cbWg-N3Q,Buldak Official,2025-09-15 00:15:04.737753+00:00,title|description|tags
8gkB-bjtkko,buldak,2025-09-13,UCbUAr0CoMzac0DUQvCaqu-A,BaddieM,2025-09-15 00:15:04.737727+00:00,title|description|tags
VOvpmnOkt5A,buldak,2025-09-13,UCAiFAr4shU_wqvtGE1Z-xhw,onlyoliver,2025-09-15 00:15:04.737700+00:00,title|description|tags
hjgKEqymbSw,buldak,2025-09-13,UC1jJlQyoKccIMqg3Gs-Mvlg,vivi gang or Vivi baby's ,2025-09-15 00:15:04.737675+00:00,title|description|tags
K_D-rCreGPw,buldak,2025-09-13,UCpALeKzdhnPJCuOQb-JkDaw,The Cozy Aesthetic,2025-09-15 00:15:04.737644+00:00,title|description|tags
9XxMU65J5Xs,buldak,2025-09-13,UCuixYWvCUNeJ_i8M5OGkeuQ,Miah Begume,2025-09-15 00:15:04.737550+00:00,title|description|tags
YgAXJDUzOZo,daesang,2025-09-13,UChSLapJHzWoXYjYkeEpl20g,@its_pankhi,2025-09-15 00:14:51.058545+00:00,title|description|tags
iYEmEV23blA,daesang,2025-09-13,UCCgobcFi-xp0iM1CIy6bZTA,kiyomibaekgu ♡,2025-09-15 00:14:51.058503+00:00,title|description|tags
ScM3_oYY_A8,terra beer,2025-09-13,UCxehxgdLxRHtM9UtIUJm38Q,midnight bites ,2025-09-15 00:14:48.616692+00:00,title|description|tags
3K8JUZAJTyQ,kyochon,2025-09-12,UCDkaUxDb4tMEYC0ZW1B7TIw,chocolatesuze,2025-09-13 08:47:11.956549+00:00,title|description|tags
rge_t8HWrOg,pepero,2025-09-12,UC-mzMQd9Totx4cgi_G-GZiA,Briart,2025-09-13 08:47:10.113042+00:00,title|description|tags
dMnHcYj9YrA,pepero,2025-09-12,UCmv-UNZ-LKDwKNXmnPwgGMA,Shadow,2025-09-13 08:47:10.113014+00:00,title|description|tags
H1v8txn07BI,pepero,2025-09-12,UCr4-WTVh54N28hX0HSj47nA,venessiee,2025-09-13 08:47:10.112998+00:00,title|description|tags
aX8tnnvBThY,lotte choco pie,2025-09-12,UC46ZegBAzNo_oytaQahy3dA,@Delicious Chocolate 🍫🍫,2025-09-13 08:47:06.441693+00:00,title|description|tags
cgw0QnbunEE,pepero,2025-09-12,UCeNXP_xnXD0PAiS08aIKsNg,CorporateGiftDirect,2025-09-13 08:47:10.112981+00:00,title|description|tags
98GnBSUU1qk,pepero,2025-09-12,UCq4KufWTlciFHgaTjxWPIoA,"Choca Cream Vibes
🥮",2025-09-13 08:47:10.112800+00:00,title|description|tags
KkGB61eQqhM,pepero,2025-09-12,UCP7MrG5ut_pQpwlNqXUaDkQ,Soobjakesmochi,2025-09-13 08:47:10.112781+00:00,title|description|tags
mUmA5U_azCQ,pepero,2025-09-12,UCkhOMK0vGeT1EpoB1dHWU2A,Asia Bytes,2025-09-13 08:47:10.112760+00:00,title|description|tags
JlGu5bnquEk,pepero,2025-09-12,UCBE0dR3HZ-ZX1oLMcU9Gi2A,Check It Out,2025-09-13 08:47:10.112714+00:00,title|description|tags
8MQsJrwpynw,pepero,2025-09-12,UCKB2rRYStR79ywYJ7sgXzwA,Coco Manuel,2025-09-13 08:47:10.112685+00:00,title|description|tags
aaZl314Knn8,pepero,2025-09-12,UC-mzMQd9Totx4cgi_G-GZiA,Briart,2025-09-13 08:47:10.112614+00:00,title|description|tags
ZV91q3k3vzE,havmor,2025-09-12,UCP_OnThc3N-GSS_HTWu8tBw,TRNDKB,2025-09-13 08:47:08.296386+00:00,title|description|tags
q6sp-sC3uNI,havmor,2025-09-12,UCcP2CBBsU688ze81cdslCsw,Varun Singh ,2025-09-13 08:47:08.296355+00:00,title|description|tags
__cDW1PRtBs,havmor,2025-09-12,UC7bINdOa4I77fA0Rwm15fZQ,Abhishek Bhide,2025-09-13 08:47:08.296303+00:00,title|description|tags
jlWs3F5cjNY,havmor,2025-09-12,UCQWTPnNb3yKRQdi2Fd9bUgA,Icecream Lovers 🍦,2025-09-13 08:47:08.296218+00:00,title|description|tags
xJ09sq8diuw,lotte choco pie,2025-09-12,UC55zHJoyb4WS7v3F9LvR6Wg,HANAfoodASMR,2025-09-13 08:47:06.441888+00:00,title|description|tags
qp2yPCIv0xE,lotte choco pie,2025-09-12,UCgcnVRLQT2v_yKRtjV4W5Ug,Simran chocolate 🍫,2025-09-13 08:47:06.441869+00:00,title|description|tags
_rfCjFUd09o,lotte choco pie,2025-09-12,UCpwaDH1y4rbtDKJHfTA73sQ,Sanacker World ,2025-09-13 08:47:06.441848+00:00,title|description|tags
rX1m_ChzZp0,pepero,2025-09-12,UCEz2Km76SD1AQJ3q4qhqdiA,Anju Goel,2025-09-13 08:47:10.112955+00:00,title|description|tags
Is-JgVai8OA,buldak,2025-09-13,UCV9uGeDeGvFX67urjM5M15g,Not a Salmon Block,2025-09-15 00:15:04.737770+00:00,title|description|tags
kCAhJ23xX7k,bibigo,2025-09-12,UCEMyR74xrPr81bkJluQg_Lg,BapTable,2025-09-13 08:46:54.590674+00:00,title|description|tags
_swGusuhPjc,bibigo,2025-09-12,UCmSNcVtVpWkLSdocyl3kiAg,Funny family Mr. Dong,2025-09-13 08:46:54.590606+00:00,title|description|tags
9VhJ4KTqEqQ,chapagetti,2025-09-12,UCNBZLDEymvuwm-rpHihF7Pg,Foodie Jasmin ,2025-09-13 08:46:29.058059+00:00,title|description|tags
xzRuHtklofs,chapagetti,2025-09-12,UCzHFdvjl_AAWwpEWvBYvf2g,Hangry K- Food,2025-09-13 08:46:29.058032+00:00,title|description|tags
SfKrN21utAk,chapagetti,2025-09-12,UC6kV94c7Aagt-gEwyUl-yLw,아옹이 와구와구 🍣 & 몽몽이 냠냠 🍗,2025-09-13 08:46:29.057995+00:00,title|description|tags
_kWgXM6uyhk,chapagetti,2025-09-12,UC1omeJhZaSAvxWk1bd_vePg,mary mochii,2025-09-13 08:46:29.057951+00:00,title|description|tags
L1STJDIw5A8,toomba,2025-09-12,UC4cMX1yu1DY4KIyxGlSCBWQ,hitsongsyk,2025-09-13 08:46:27.235131+00:00,title|description|tags
shX0ku0Z7Nk,toomba,2025-09-12,UCafizEz4gl_4S7VnN3Dt3PQ,My Aim is to be happy,2025-09-13 08:46:27.235114+00:00,title|description|tags
qq_kv75YSUc,toomba,2025-09-12,UCSHl7SxZTmWce2xL7zA7hYw,Prachi Aggarwal,2025-09-13 08:46:27.234958+00:00,title|description|tags
kYma3sHCI0w,toomba,2025-09-12,UCVbvjXtzl7KVGqS0_lvAraQ,Michelle Tang,2025-09-13 08:46:27.234868+00:00,title|description|tags
BHAkaGE_dqA,nongshim,2025-09-12,UCzGara7SUTKXruclCD4eA5g,농심 nongshim,2025-09-13 08:46:25.384543+00:00,title|description|tags
j-E6ikUN0yA,nongshim,2025-09-12,UCzGara7SUTKXruclCD4eA5g,농심 nongshim,2025-09-13 08:46:25.384511+00:00,title|description|tags
XrkJga7PQF8,chapagetti,2025-09-12,UCd3tQCVdDuf5EYEUdXJhNSA,dandan Eats,2025-09-13 08:46:29.058087+00:00,title|description|tags
8kNTpwTuKQE,nongshim,2025-09-12,UChNW_iQwIsYi0iu95WdZ8hQ,helloabbiesoo,2025-09-13 08:46:25.384475+00:00,title|description|tags
duBMZRYnafQ,nongshim,2025-09-12,UCZ7dbyZYFvizf0_EFZQPfTw,Afoodiefrompindi Munazza Sana,2025-09-13 08:46:25.384196+00:00,title|description|tags
iYMGr9OAQgU,nongshim,2025-09-12,UCCO3THPwh0tvhpw8c0VoWXg,NONGSHIM Malaysia,2025-09-13 08:46:25.384000+00:00,title|description|tags
QY-yNZB6kyg,nongshim,2025-09-12,UC7MnxkNaEEp_9PG2JjgVlpw,케이드KADE,2025-09-13 08:46:25.383947+00:00,title|description|tags
qLJc3r2kkhA,shin ramen,2025-09-12,UCWRN7gvRdibMGh7XBEPvD-g,AndrewEats,2025-09-13 08:46:23.551383+00:00,title|description|tags
G-Fk9YRjMVM,shin ramen,2025-09-12,UCUWQbYuls8qWcZF-BUvGEAw,맥스푸드MAXFOOD,2025-09-13 08:46:23.551369+00:00,title|description|tags
jzktWfnrcPw,shin ramen,2025-09-12,UCkzRxwpK58ap1WIhrsYYxhA,Becca-chan,2025-09-13 08:46:23.551187+00:00,title|description|tags
KwbwDJbnIMQ,shin ramen,2025-09-12,UCpBlXhWBP5I1RAeUgDhPRxw,Echo Nest,2025-09-13 08:46:23.551165+00:00,title|description|tags
mXuCoQnLjbg,bibigo,2025-09-13,UCETEyfTZOaFPJOtH1asFyYw,Fedha tv show,2025-09-15 00:15:44.507774+00:00,title|description|tags
tkjRabvBRXg,shin ramen,2025-09-12,UCgMw6xTiu8aryWu254bxIEA,Hungry Panda 🐼,2025-09-13 08:46:23.551046+00:00,title|description|tags
vrn5ruOu84s,shin ramen,2025-09-12,UCV5qPADbKJ6iBaaZichO5kw,archana_this_side,2025-09-13 08:46:23.551031+00:00,title|description|tags
T7LODSHhGzk,nongshim,2025-09-12,UCvqkO7t6K3Ybguiyf22GJ1Q,MaoMaoFoods,2025-09-13 08:46:25.384219+00:00,title|description|tags
wdo_8tHj74g,bibigo,2025-09-12,UCmSNcVtVpWkLSdocyl3kiAg,Funny family Mr. Dong,2025-09-13 08:46:54.590640+00:00,title|description|tags
gW4E0CXeLt4,neoguri,2025-09-12,UC_CRFYWEBWIAMd7cdHcORTg,Laman Brothers,2025-09-13 08:46:30.932965+00:00,title|description|tags
JZvzN7JNp6E,neoguri,2025-09-12,UCnbSVSuBxaC_dW5bvRyfKCg,Pete Laosound 🇺🇸 ,2025-09-13 08:46:30.933040+00:00,title|description|tags
K8-EBUlGrgo,bibigo,2025-09-12,UC8WRC5Sy2rwrTEzXYc9edhQ,sakuramoch | おうち時間。,2025-09-13 08:46:54.590558+00:00,title|description|tags
Qjz40dIKXUU,bibigo,2025-09-12,UCjDKy7GST9dJfljR8_Z30-A,Three Musketeers,2025-09-13 08:46:54.590318+00:00,title|description|tags
QI1NpGtBYlE,maxim coffee,2025-09-12,UCdwbg3_bpT_CsCQNo5xtFYA,Advertising Vietnam,2025-09-13 08:46:51.075005+00:00,title|description|tags
va_n1FufqN4,lotte mart,2025-09-12,UCEM1f5au0bf7wZsbq-e_4-A,Nam Quảng Trị,2025-09-13 08:46:49.236682+00:00,title|description|tags
S0fhG_-rnlI,lotte mart,2025-09-12,UCdoYaUJ_h1tOQy4JmO1QrFQ,Đặng Hưng,2025-09-13 08:46:49.236476+00:00,title|description|tags
