date,close,volume,ticker
2020-08-03,5225.0,352660,228810.KS
2020-08-04,5305.0,169685,228810.KS
2020-08-05,5375.0,247038,228810.KS
2020-08-06,5400.0,162028,228810.KS
2020-08-07,5380.0,151081,228810.KS
2020-08-10,5505.0,276068,228810.KS
2020-08-11,5525.0,316164,228810.KS
2020-08-12,5560.0,289224,228810.KS
2020-08-13,5840.0,772678,228810.KS
2020-08-14,5805.0,552437,228810.KS
2020-08-18,5375.0,385910,228810.KS
2020-08-19,5615.0,321100,228810.KS
2020-08-20,5350.0,395695,228810.KS
2020-08-21,5360.0,266903,228810.KS
2020-08-24,5360.0,145276,228810.KS
2020-08-25,5510.0,254272,228810.KS
2020-08-26,5515.0,145859,228810.KS
2020-08-27,5415.0,176388,228810.KS
2020-08-28,5390.0,158312,228810.KS
2020-08-31,5430.0,161815,228810.KS
2020-09-01,5580.0,329532,228810.KS
2020-09-02,5695.0,359418,228810.KS
2020-09-03,5870.0,453432,228810.KS
2020-09-04,5870.0,629218,228810.KS
2020-09-07,5905.0,407392,228810.KS
2020-09-08,6090.0,1086341,228810.KS
2020-09-09,6115.0,991848,228810.KS
2020-09-10,6095.0,671338,228810.KS
2020-09-11,6200.0,619400,228810.KS
2020-09-14,6230.0,657452,228810.KS
2020-09-15,6250.0,569221,228810.KS
2020-09-16,6305.0,791999,228810.KS
2020-09-17,6170.0,1081983,228810.KS
2020-09-18,6240.0,506799,228810.KS
2020-09-21,6080.0,465378,228810.KS
2020-09-22,5905.0,450642,228810.KS
2020-09-23,5990.0,367862,228810.KS
2020-09-24,5735.0,373665,228810.KS
2020-09-25,5795.0,176332,228810.KS
2020-09-28,6070.0,329862,228810.KS
2020-09-29,6120.0,343760,228810.KS
2020-10-05,5955.0,281147,228810.KS
2020-10-06,5895.0,250094,228810.KS
2020-10-07,5910.0,125873,228810.KS
2020-10-08,5875.0,107372,228810.KS
2020-10-12,5920.0,121085,228810.KS
2020-10-13,5975.0,126297,228810.KS
2020-10-14,5880.0,131133,228810.KS
2020-10-15,5580.0,326847,228810.KS
2020-10-16,5535.0,141956,228810.KS
2020-10-19,5465.0,136195,228810.KS
2020-10-20,5465.0,166309,228810.KS
2020-10-21,5475.0,47786,228810.KS
2020-10-22,5335.0,99572,228810.KS
2020-10-23,5335.0,63220,228810.KS
2020-10-26,5135.0,106651,228810.KS
2020-10-27,5190.0,129538,228810.KS
2020-10-28,5315.0,60622,228810.KS
2020-10-29,5255.0,47014,228810.KS
2020-10-30,5095.0,34189,228810.KS
2020-11-02,5175.0,72087,228810.KS
2020-11-03,5255.0,53003,228810.KS
2020-11-04,5305.0,58992,228810.KS
2020-11-05,5455.0,119094,228810.KS
2020-11-06,5365.0,116345,228810.KS
2020-11-09,5435.0,70143,228810.KS
2020-11-10,5545.0,216848,228810.KS
2020-11-11,5560.0,113369,228810.KS
2020-11-12,5575.0,134787,228810.KS
2020-11-13,5520.0,72366,228810.KS
2020-11-16,5610.0,78779,228810.KS
2020-11-17,5525.0,168238,228810.KS
2020-11-18,5580.0,86176,228810.KS
2020-11-19,5540.0,287296,228810.KS
2020-11-20,5635.0,105756,228810.KS
2020-11-23,5610.0,88104,228810.KS
2020-11-24,5690.0,112745,228810.KS
2020-11-25,5645.0,246743,228810.KS
2020-11-26,5595.0,94083,228810.KS
2020-11-27,5580.0,143768,228810.KS
2020-11-30,5520.0,88171,228810.KS
2020-12-01,5570.0,65980,228810.KS
2020-12-02,5615.0,98420,228810.KS
2020-12-03,5855.0,421706,228810.KS
2020-12-04,5720.0,199433,228810.KS
2020-12-07,5570.0,187548,228810.KS
2020-12-08,5605.0,122794,228810.KS
2020-12-09,5670.0,59891,228810.KS
2020-12-10,5670.0,75066,228810.KS
2020-12-11,5760.0,106034,228810.KS
2020-12-14,5710.0,90375,228810.KS
2020-12-15,5720.0,64187,228810.KS
2020-12-16,5720.0,44828,228810.KS
2020-12-17,5650.0,77998,228810.KS
2020-12-18,5645.0,40017,228810.KS
2020-12-21,5610.0,165949,228810.KS
2020-12-22,5520.0,68364,228810.KS
2020-12-23,5555.0,107618,228810.KS
2020-12-24,5620.0,64490,228810.KS
2020-12-28,5660.0,81521,228810.KS
2020-12-29,5790.0,127651,228810.KS
2020-12-30,5970.0,762105,228810.KS
2021-01-04,5985.0,217598,228810.KS
2021-01-05,6110.0,346307,228810.KS
2021-01-06,6035.0,239883,228810.KS
2021-01-07,6055.0,125433,228810.KS
2021-01-08,6150.0,391991,228810.KS
2021-01-11,6075.0,412468,228810.KS
2021-01-12,6290.0,815340,228810.KS
2021-01-13,6415.0,1271512,228810.KS
2021-01-14,6470.0,911470,228810.KS
2021-01-15,6330.0,391548,228810.KS
2021-01-18,6210.0,113517,228810.KS
2021-01-19,6400.0,144921,228810.KS
2021-01-20,6740.0,1297717,228810.KS
2021-01-21,6750.0,461305,228810.KS
2021-01-22,7000.0,548591,228810.KS
2021-01-25,7105.0,575441,228810.KS
2021-01-26,7035.0,470700,228810.KS
2021-01-27,6955.0,500044,228810.KS
2021-01-28,6785.0,453272,228810.KS
2021-01-29,6455.0,715611,228810.KS
2021-02-01,6580.0,229576,228810.KS
2021-02-02,6740.0,320695,228810.KS
2021-02-03,6845.0,207014,228810.KS
2021-02-04,6800.0,192562,228810.KS
2021-02-05,6795.0,189845,228810.KS
2021-02-08,6795.0,203249,228810.KS
2021-02-09,6665.0,187226,228810.KS
2021-02-10,6740.0,128998,228810.KS
2021-02-15,6800.0,179175,228810.KS
2021-02-16,6970.0,321013,228810.KS
2021-02-17,7015.0,295944,228810.KS
2021-02-18,6895.0,240384,228810.KS
2021-02-19,6790.0,245034,228810.KS
2021-02-22,6660.0,146940,228810.KS
2021-02-23,6695.0,108730,228810.KS
2021-02-24,6525.0,189375,228810.KS
2021-02-25,6730.0,104836,228810.KS
2021-02-26,6585.0,91094,228810.KS
2021-03-02,6635.0,104705,228810.KS
2021-03-03,6780.0,106717,228810.KS
2021-03-04,6905.0,248272,228810.KS
2021-03-05,6935.0,128759,228810.KS
2021-03-08,6795.0,181350,228810.KS
2021-03-09,6730.0,135599,228810.KS
2021-03-10,6600.0,59421,228810.KS
2021-03-11,6740.0,55418,228810.KS
2021-03-12,6840.0,464342,228810.KS
2021-03-15,6805.0,58230,228810.KS
2021-03-16,6890.0,164379,228810.KS
2021-03-17,6935.0,581694,228810.KS
2021-03-18,6940.0,110902,228810.KS
2021-03-19,6910.0,85146,228810.KS
2021-03-22,6920.0,232812,228810.KS
2021-03-23,6915.0,159746,228810.KS
2021-03-24,6950.0,101391,228810.KS
2021-03-25,7025.0,109205,228810.KS
2021-03-26,7040.0,297746,228810.KS
2021-03-29,7015.0,261235,228810.KS
2021-03-30,7110.0,147542,228810.KS
2021-03-31,7080.0,209275,228810.KS
2021-04-01,7010.0,76664,228810.KS
2021-04-02,7025.0,246492,228810.KS
2021-04-05,7135.0,287589,228810.KS
2021-04-06,7145.0,84831,228810.KS
2021-04-07,7240.0,588186,228810.KS
2021-04-08,7235.0,302567,228810.KS
2021-04-09,7205.0,102923,228810.KS
2021-04-12,7205.0,105743,228810.KS
2021-04-13,7180.0,106921,228810.KS
2021-04-14,7080.0,218734,228810.KS
2021-04-15,7135.0,141342,228810.KS
2021-04-16,7175.0,121123,228810.KS
2021-04-19,7055.0,169346,228810.KS
2021-04-20,7120.0,102296,228810.KS
2021-04-21,7025.0,94799,228810.KS
2021-04-22,7040.0,51990,228810.KS
2021-04-23,7005.0,40384,228810.KS
2021-04-26,7030.0,62227,228810.KS
2021-04-27,6990.0,130853,228810.KS
2021-04-28,6860.0,136680,228810.KS
2021-04-29,6825.0,82679,228810.KS
2021-04-30,6860.0,74980,228810.KS
2021-05-03,6735.0,44423,228810.KS
2021-05-04,6795.0,53111,228810.KS
2021-05-06,6835.0,64209,228810.KS
2021-05-07,6935.0,79049,228810.KS
2021-05-10,7050.0,167751,228810.KS
2021-05-11,6990.0,90763,228810.KS
2021-05-12,6920.0,105307,228810.KS
2021-05-13,6820.0,58778,228810.KS
2021-05-14,6995.0,67100,228810.KS
2021-05-17,7190.0,273258,228810.KS
2021-05-18,7345.0,673098,228810.KS
2021-05-20,7440.0,492375,228810.KS
2021-05-21,7405.0,247818,228810.KS
2021-05-24,7430.0,139864,228810.KS
2021-05-25,7580.0,341141,228810.KS
2021-05-26,7700.0,322529,228810.KS
2021-05-27,7735.0,224724,228810.KS
2021-05-28,7720.0,138731,228810.KS
2021-05-31,7970.0,325919,228810.KS
2021-06-01,7940.0,153173,228810.KS
2021-06-02,7970.0,122675,228810.KS
2021-06-03,8000.0,146083,228810.KS
2021-06-04,7810.0,494666,228810.KS
2021-06-07,7860.0,129082,228810.KS
2021-06-08,7800.0,121573,228810.KS
2021-06-09,7800.0,106359,228810.KS
2021-06-10,7915.0,148637,228810.KS
2021-06-11,8030.0,168683,228810.KS
2021-06-14,8040.0,258931,228810.KS
2021-06-15,8185.0,376814,228810.KS
2021-06-16,8245.0,217322,228810.KS
2021-06-17,8375.0,386025,228810.KS
2021-06-18,8430.0,535429,228810.KS
2021-06-21,8275.0,314199,228810.KS
2021-06-22,8360.0,239191,228810.KS
2021-06-23,8510.0,649905,228810.KS
2021-06-24,8455.0,496325,228810.KS
2021-06-25,8265.0,483624,228810.KS
2021-06-28,8245.0,199667,228810.KS
2021-06-29,8280.0,363371,228810.KS
2021-06-30,8345.0,243122,228810.KS
2021-07-01,8375.0,235677,228810.KS
2021-07-02,8390.0,132471,228810.KS
2021-07-05,8545.0,712998,228810.KS
2021-07-06,8480.0,216799,228810.KS
2021-07-07,8310.0,234597,228810.KS
2021-07-08,8225.0,241285,228810.KS
2021-07-09,8180.0,309119,228810.KS
2021-07-12,8370.0,422871,228810.KS
2021-07-13,8525.0,507345,228810.KS
2021-07-14,8565.0,288789,228810.KS
2021-07-15,8570.0,400234,228810.KS
2021-07-16,8660.0,578988,228810.KS
2021-07-19,8575.0,408384,228810.KS
2021-07-20,8490.0,257142,228810.KS
2021-07-21,8535.0,393974,228810.KS
2021-07-22,8645.0,502127,228810.KS
2021-07-23,8730.0,200156,228810.KS
2021-07-26,8725.0,500053,228810.KS
2021-07-27,8630.0,237008,228810.KS
2021-07-28,8495.0,315273,228810.KS
2021-07-29,8525.0,255742,228810.KS
2021-07-30,8310.0,321050,228810.KS
2021-08-02,8350.0,114753,228810.KS
2021-08-03,8375.0,191231,228810.KS
2021-08-04,8785.0,817045,228810.KS
2021-08-05,8760.0,757834,228810.KS
2021-08-06,8855.0,420146,228810.KS
2021-08-09,8810.0,507578,228810.KS
2021-08-10,8730.0,430924,228810.KS
2021-08-11,8595.0,289923,228810.KS
2021-08-12,8695.0,386260,228810.KS
2021-08-13,8550.0,307113,228810.KS
2021-08-17,8290.0,189656,228810.KS
2021-08-18,8380.0,122423,228810.KS
2021-08-19,8095.0,178388,228810.KS
2021-08-20,7735.0,271503,228810.KS
2021-08-23,8055.0,465961,228810.KS
2021-08-24,8395.0,302695,228810.KS
2021-08-25,8425.0,113060,228810.KS
2021-08-26,8510.0,119586,228810.KS
2021-08-27,8450.0,123915,228810.KS
2021-08-30,8450.0,104198,228810.KS
2021-08-31,8460.0,376155,228810.KS
2021-09-01,8530.0,146811,228810.KS
2021-09-02,8445.0,63729,228810.KS
2021-09-03,8395.0,136416,228810.KS
2021-09-06,8400.0,97500,228810.KS
2021-09-07,8455.0,106375,228810.KS
2021-09-08,8230.0,195412,228810.KS
2021-09-09,8220.0,63252,228810.KS
2021-09-10,8170.0,283709,228810.KS
2021-09-13,8080.0,157675,228810.KS
2021-09-14,8200.0,152595,228810.KS
2021-09-15,8245.0,125541,228810.KS
2021-09-16,8165.0,754667,228810.KS
2021-09-17,8200.0,98911,228810.KS
2021-09-23,8260.0,101021,228810.KS
2021-09-24,8235.0,104361,228810.KS
2021-09-27,8335.0,307824,228810.KS
2021-09-28,8350.0,553157,228810.KS
2021-09-29,8340.0,314395,228810.KS
2021-09-30,8700.0,997428,228810.KS
2021-10-01,8730.0,1561726,228810.KS
2021-10-05,8925.0,1939087,228810.KS
2021-10-06,8780.0,1003433,228810.KS
2021-10-07,9110.0,1360141,228810.KS
2021-10-08,9035.0,675068,228810.KS
2021-10-12,8890.0,570745,228810.KS
2021-10-13,8910.0,531893,228810.KS
2021-10-14,9085.0,640222,228810.KS
2021-10-15,9240.0,1042736,228810.KS
2021-10-18,9420.0,1417105,228810.KS
2021-10-19,9595.0,1202051,228810.KS
2021-10-20,9935.0,2112375,228810.KS
2021-10-21,9910.0,1348801,228810.KS
2021-10-22,10015.0,1419258,228810.KS
2021-10-25,9875.0,1318689,228810.KS
2021-10-26,10125.0,1480928,228810.KS
2021-10-27,10370.0,2532803,228810.KS
2021-10-28,10080.0,2265736,228810.KS
2021-10-29,10140.0,1295378,228810.KS
2021-11-01,10285.0,1191077,228810.KS
2021-11-02,10385.0,1165149,228810.KS
2021-11-03,10150.0,1109421,228810.KS
2021-11-04,10145.0,825708,228810.KS
2021-11-05,10180.0,756694,228810.KS
2021-11-08,10420.0,800954,228810.KS
2021-11-09,10675.0,2491103,228810.KS
2021-11-10,10555.0,1303605,228810.KS
2021-11-11,10645.0,1145385,228810.KS
2021-11-12,10685.0,2552731,228810.KS
2021-11-15,10905.0,1051807,228810.KS
2021-11-16,11085.0,1615644,228810.KS
2021-11-17,11585.0,2142840,228810.KS
2021-11-18,11635.0,2331242,228810.KS
2021-11-19,11310.0,2274130,228810.KS
2021-11-22,10710.0,2008259,228810.KS
2021-11-23,10540.0,1174267,228810.KS
2021-11-24,10500.0,967532,228810.KS
2021-11-25,10450.0,714684,228810.KS
2021-11-26,10105.0,685942,228810.KS
2021-11-29,9995.0,643618,228810.KS
2021-11-30,9785.0,772599,228810.KS
2021-12-01,9775.0,940103,228810.KS
2021-12-02,9445.0,541371,228810.KS
2021-12-03,9900.0,797661,228810.KS
2021-12-06,9645.0,424575,228810.KS
2021-12-07,9660.0,474034,228810.KS
2021-12-08,9655.0,476019,228810.KS
2021-12-09,9795.0,549406,228810.KS
2021-12-10,9685.0,295906,228810.KS
2021-12-13,9560.0,273032,228810.KS
2021-12-14,9535.0,231819,228810.KS
2021-12-15,9450.0,186630,228810.KS
2021-12-16,9520.0,134867,228810.KS
2021-12-17,9460.0,313337,228810.KS
2021-12-20,9260.0,187156,228810.KS
2021-12-21,9380.0,114743,228810.KS
2021-12-22,9505.0,154282,228810.KS
2021-12-23,9490.0,120402,228810.KS
2021-12-24,9700.0,260501,228810.KS
2021-12-27,9575.0,284367,228810.KS
2021-12-28,9810.0,668982,228810.KS
2021-12-29,9755.0,409660,228810.KS
2021-12-30,9815.0,399924,228810.KS
2022-01-04,9785.0,283772,228810.KS
2022-01-05,9455.0,369598,228810.KS
2022-01-06,9015.0,603424,228810.KS
2022-01-07,9160.0,341155,228810.KS
2022-01-10,9005.0,259743,228810.KS
2022-01-11,8905.0,190126,228810.KS
2022-01-12,9020.0,140621,228810.KS
2022-01-13,8895.0,129597,228810.KS
2022-01-14,8815.0,132214,228810.KS
2022-01-17,8740.0,795380,228810.KS
2022-01-18,8625.0,304224,228810.KS
2022-01-19,8535.0,183702,228810.KS
2022-01-20,8860.0,229632,228810.KS
2022-01-21,8855.0,325624,228810.KS
2022-01-24,8450.0,279488,228810.KS
2022-01-25,8145.0,284096,228810.KS
2022-01-26,7940.0,312895,228810.KS
2022-01-27,7590.0,318623,228810.KS
2022-01-28,7850.0,517210,228810.KS
2022-02-03,8010.0,328117,228810.KS
2022-02-04,8400.0,537777,228810.KS
2022-02-07,8320.0,233790,228810.KS
2022-02-08,8390.0,408227,228810.KS
2022-02-09,8535.0,631467,228810.KS
2022-02-10,8315.0,276910,228810.KS
2022-02-11,8155.0,412455,228810.KS
2022-02-15,7910.0,128107,228810.KS
2022-02-16,8300.0,380387,228810.KS
2022-02-17,8305.0,638600,228810.KS
2022-02-18,8380.0,207930,228810.KS
2022-02-21,8700.0,520459,228810.KS
2022-02-22,8650.0,574560,228810.KS
2022-02-23,8705.0,503234,228810.KS
2022-02-24,8510.0,844723,228810.KS
2022-02-25,8715.0,409963,228810.KS
2022-02-28,8855.0,353385,228810.KS
2022-03-02,9015.0,425750,228810.KS
2022-03-03,9030.0,530792,228810.KS
2022-03-04,9040.0,329557,228810.KS
2022-03-07,8965.0,791113,228810.KS
2022-03-08,8795.0,536051,228810.KS
2022-03-10,9060.0,616817,228810.KS
2022-03-11,9285.0,1135297,228810.KS
2022-03-14,9120.0,871600,228810.KS
2022-03-15,9115.0,481261,228810.KS
2022-03-16,9290.0,584362,228810.KS
2022-03-17,9315.0,429377,228810.KS
2022-03-18,9375.0,582098,228810.KS
2022-03-21,9305.0,528338,228810.KS
2022-03-22,9540.0,738020,228810.KS
2022-03-23,9570.0,412049,228810.KS
2022-03-24,9595.0,298523,228810.KS
2022-03-25,9645.0,389436,228810.KS
2022-03-28,9445.0,350311,228810.KS
2022-03-29,9490.0,530883,228810.KS
2022-03-30,9660.0,601584,228810.KS
2022-03-31,9740.0,654541,228810.KS
2022-04-01,9920.0,1179230,228810.KS
2022-04-04,9855.0,522124,228810.KS
2022-04-05,9735.0,848874,228810.KS
2022-04-06,9625.0,631536,228810.KS
2022-04-07,9380.0,329979,228810.KS
2022-04-08,9375.0,977969,228810.KS
2022-04-11,9265.0,308915,228810.KS
2022-04-12,9190.0,200681,228810.KS
2022-04-13,9375.0,446197,228810.KS
2022-04-14,9355.0,375873,228810.KS
2022-04-15,9455.0,425091,228810.KS
2022-04-18,9150.0,420123,228810.KS
2022-04-19,9205.0,377065,228810.KS
2022-04-20,9030.0,577405,228810.KS
2022-04-21,8925.0,334821,228810.KS
2022-04-22,8765.0,281659,228810.KS
2022-04-25,8595.0,493853,228810.KS
2022-04-26,8715.0,391588,228810.KS
2022-04-27,8610.0,368201,228810.KS
2022-04-28,8515.0,162868,228810.KS
2022-04-29,8470.0,333317,228810.KS
2022-05-03,8500.0,337250,228810.KS
2022-05-04,8440.0,262968,228810.KS
2022-05-06,8320.0,345914,228810.KS
2022-05-10,7895.0,686247,228810.KS
2022-05-11,7860.0,252705,228810.KS
2022-05-12,7375.0,693135,228810.KS
2022-05-13,7505.0,196534,228810.KS
2022-05-16,7625.0,191338,228810.KS
2022-05-17,7775.0,227292,228810.KS
2022-05-18,7810.0,193890,228810.KS
2022-05-19,7650.0,147536,228810.KS
2022-05-20,7855.0,267109,228810.KS
2022-05-23,7830.0,167937,228810.KS
2022-05-24,7680.0,118464,228810.KS
2022-05-25,7760.0,349439,228810.KS
2022-05-26,7745.0,301394,228810.KS
2022-05-27,7810.0,141639,228810.KS
2022-05-30,8090.0,352519,228810.KS
2022-05-31,8135.0,393940,228810.KS
2022-06-02,8005.0,171181,228810.KS
2022-06-03,8050.0,198645,228810.KS
2022-06-07,7855.0,168313,228810.KS
2022-06-08,8000.0,233258,228810.KS
2022-06-09,8040.0,81080,228810.KS
2022-06-10,7975.0,90615,228810.KS
2022-06-13,7540.0,182334,228810.KS
2022-06-14,7355.0,220742,228810.KS
2022-06-15,6935.0,471840,228810.KS
2022-06-16,7005.0,271758,228810.KS
2022-06-17,6890.0,250235,228810.KS
2022-06-20,6735.0,224538,228810.KS
2022-06-21,6780.0,253810,228810.KS
2022-06-22,6355.0,326038,228810.KS
2022-06-23,6100.0,262116,228810.KS
2022-06-24,6430.0,146479,228810.KS
2022-06-27,6595.0,298055,228810.KS
2022-06-28,6505.0,185524,228810.KS
2022-06-29,6415.0,239930,228810.KS
2022-06-30,6305.0,84508,228810.KS
2022-07-01,6215.0,56178,228810.KS
2022-07-04,6230.0,185138,228810.KS
2022-07-05,6425.0,195854,228810.KS
2022-07-06,6500.0,333439,228810.KS
2022-07-07,6605.0,89820,228810.KS
2022-07-08,6730.0,249627,228810.KS
2022-07-11,6735.0,185338,228810.KS
2022-07-12,6550.0,68442,228810.KS
2022-07-13,6845.0,157215,228810.KS
2022-07-14,6920.0,291673,228810.KS
2022-07-15,6820.0,149168,228810.KS
2022-07-18,6960.0,138814,228810.KS
2022-07-19,6935.0,219260,228810.KS
2022-07-20,7060.0,472764,228810.KS
2022-07-21,7165.0,169403,228810.KS
2022-07-22,7070.0,189383,228810.KS
2022-07-25,7200.0,162316,228810.KS
2022-07-26,7020.0,161682,228810.KS
2022-07-27,6930.0,101090,228810.KS
2022-07-28,6920.0,143242,228810.KS
2022-07-29,7045.0,176017,228810.KS
2022-08-01,6990.0,199659,228810.KS
2022-08-02,6905.0,99979,228810.KS
2022-08-03,7140.0,170997,228810.KS
2022-08-04,7255.0,225968,228810.KS
2022-08-05,7240.0,155555,228810.KS
2022-08-08,7300.0,129419,228810.KS
2022-08-09,7420.0,248390,228810.KS
2022-08-10,7195.0,259286,228810.KS
2022-08-11,7400.0,390145,228810.KS
2022-08-12,7390.0,177213,228810.KS
2022-08-16,7430.0,272200,228810.KS
2022-08-17,7250.0,313690,228810.KS
2022-08-18,7250.0,284993,228810.KS
2022-08-19,7125.0,169202,228810.KS
2022-08-22,7000.0,401706,228810.KS
2022-08-23,6805.0,225641,228810.KS
2022-08-24,6885.0,326620,228810.KS
2022-08-25,7065.0,216618,228810.KS
2022-08-26,7025.0,358651,228810.KS
2022-08-29,6755.0,315630,228810.KS
2022-08-30,6925.0,337146,228810.KS
2022-08-31,7060.0,203088,228810.KS
2022-09-01,6805.0,150025,228810.KS
2022-09-02,6855.0,111168,228810.KS
2022-09-05,6810.0,134569,228810.KS
2022-09-06,6810.0,111857,228810.KS
2022-09-07,6715.0,144030,228810.KS
2022-09-08,6755.0,177069,228810.KS
2022-09-13,6895.0,182725,228810.KS
2022-09-14,6690.0,181683,228810.KS
2022-09-15,6635.0,93127,228810.KS
2022-09-16,6685.0,190914,228810.KS
2022-09-19,6525.0,279877,228810.KS
2022-09-20,6600.0,90400,228810.KS
2022-09-21,6600.0,76710,228810.KS
2022-09-22,6430.0,153417,228810.KS
2022-09-23,6210.0,88307,228810.KS
2022-09-26,5890.0,281330,228810.KS
2022-09-27,5985.0,279138,228810.KS
2022-09-28,5645.0,294784,228810.KS
2022-09-29,5765.0,596374,228810.KS
2022-09-30,5820.0,452026,228810.KS
2022-10-04,5970.0,344638,228810.KS
2022-10-05,5765.0,331253,228810.KS
2022-10-06,5850.0,164596,228810.KS
2022-10-07,5690.0,212474,228810.KS
2022-10-11,5395.0,125795,228810.KS
2022-10-12,5470.0,178706,228810.KS
2022-10-13,5305.0,321621,228810.KS
2022-10-14,5635.0,420580,228810.KS
2022-10-17,5585.0,283806,228810.KS
2022-10-18,5720.0,199794,228810.KS
2022-10-19,5655.0,328696,228810.KS
2022-10-20,5525.0,98814,228810.KS
2022-10-21,5470.0,44748,228810.KS
2022-10-24,5580.0,88116,228810.KS
2022-10-25,5605.0,70278,228810.KS
2022-10-26,5525.0,91385,228810.KS
2022-10-27,5665.0,116350,228810.KS
2022-10-28,5585.0,105697,228810.KS
2022-10-31,5585.0,157477,228810.KS
2022-11-01,5575.0,185334,228810.KS
2022-11-02,5580.0,103579,228810.KS
2022-11-03,5465.0,113766,228810.KS
2022-11-04,5415.0,145425,228810.KS
2022-11-07,5515.0,110586,228810.KS
2022-11-08,5715.0,100849,228810.KS
2022-11-09,5670.0,91898,228810.KS
2022-11-10,5705.0,102195,228810.KS
2022-11-11,5935.0,122009,228810.KS
2022-11-14,5910.0,154286,228810.KS
2022-11-15,6045.0,132127,228810.KS
2022-11-16,6180.0,94399,228810.KS
2022-11-17,6150.0,126050,228810.KS
2022-11-18,6060.0,131078,228810.KS
2022-11-21,6005.0,257068,228810.KS
2022-11-22,5925.0,102284,228810.KS
2022-11-23,6315.0,365147,228810.KS
2022-11-24,6500.0,252691,228810.KS
2022-11-25,6465.0,131088,228810.KS
2022-11-28,6400.0,280018,228810.KS
2022-11-29,6540.0,200960,228810.KS
2022-11-30,6445.0,130265,228810.KS
2022-12-01,6655.0,176023,228810.KS
2022-12-02,6650.0,190579,228810.KS
2022-12-05,6640.0,349385,228810.KS
2022-12-06,6465.0,219842,228810.KS
2022-12-07,6540.0,178109,228810.KS
2022-12-08,6515.0,117529,228810.KS
2022-12-09,6855.0,410954,228810.KS
2022-12-12,6955.0,574489,228810.KS
2022-12-13,6765.0,479716,228810.KS
2022-12-14,6875.0,170584,228810.KS
2022-12-15,6680.0,245548,228810.KS
2022-12-16,6765.0,208945,228810.KS
2022-12-19,6885.0,344586,228810.KS
2022-12-20,6650.0,250756,228810.KS
2022-12-21,6800.0,400678,228810.KS
2022-12-22,6910.0,239878,228810.KS
2022-12-23,6750.0,157807,228810.KS
2022-12-26,6745.0,131808,228810.KS
2022-12-27,6710.0,160463,228810.KS
2022-12-28,6685.0,114551,228810.KS
2022-12-29,6710.0,254221,228810.KS
2023-01-02,6670.0,209905,228810.KS
2023-01-03,6800.0,454007,228810.KS
2023-01-04,6695.0,220762,228810.KS
2023-01-05,6680.0,276481,228810.KS
2023-01-06,6610.0,121374,228810.KS
2023-01-09,6725.0,185442,228810.KS
2023-01-10,6640.0,141004,228810.KS
2023-01-11,6815.0,113395,228810.KS
2023-01-12,6810.0,119039,228810.KS
2023-01-13,6785.0,130553,228810.KS
2023-01-16,6860.0,119357,228810.KS
2023-01-17,6785.0,146208,228810.KS
2023-01-18,6925.0,108560,228810.KS
2023-01-19,7050.0,268998,228810.KS
2023-01-20,7115.0,213817,228810.KS
2023-01-25,7085.0,104016,228810.KS
2023-01-26,7100.0,190566,228810.KS
2023-01-27,7155.0,167510,228810.KS
2023-01-30,7160.0,163716,228810.KS
2023-01-31,7245.0,326247,228810.KS
2023-02-01,7350.0,177078,228810.KS
2023-02-02,7395.0,232998,228810.KS
2023-02-03,7560.0,213133,228810.KS
2023-02-06,7455.0,163182,228810.KS
2023-02-07,7515.0,453956,228810.KS
2023-02-08,7735.0,264188,228810.KS
2023-02-09,7690.0,301122,228810.KS
2023-02-10,7755.0,530585,228810.KS
2023-02-13,7590.0,221438,228810.KS
2023-02-14,7655.0,144757,228810.KS
2023-02-15,7625.0,444465,228810.KS
2023-02-16,7770.0,161623,228810.KS
2023-02-17,7600.0,226238,228810.KS
2023-02-20,7620.0,132778,228810.KS
2023-02-21,7590.0,98737,228810.KS
2023-02-22,7510.0,126673,228810.KS
2023-02-23,7640.0,100918,228810.KS
2023-02-24,7475.0,108982,228810.KS
2023-02-27,7440.0,130881,228810.KS
2023-02-28,7650.0,112068,228810.KS
2023-03-02,7540.0,95785,228810.KS
2023-03-03,7615.0,83393,228810.KS
2023-03-06,7620.0,130205,228810.KS
2023-03-07,7775.0,290047,228810.KS
2023-03-08,7760.0,128390,228810.KS
2023-03-09,7680.0,107604,228810.KS
2023-03-10,7550.0,243843,228810.KS
2023-03-13,7080.0,243331,228810.KS
2023-03-14,6865.0,363117,228810.KS
2023-03-15,6820.0,135639,228810.KS
2023-03-16,6760.0,81170,228810.KS
2023-03-17,6910.0,126437,228810.KS
2023-03-20,6875.0,54815,228810.KS
2023-03-21,6985.0,74145,228810.KS
2023-03-22,6950.0,71258,228810.KS
2023-03-23,6875.0,68140,228810.KS
2023-03-24,7030.0,127765,228810.KS
2023-03-27,6790.0,151660,228810.KS
2023-03-28,6920.0,71908,228810.KS
2023-03-29,6970.0,83096,228810.KS
2023-03-30,6940.0,59074,228810.KS
2023-03-31,6925.0,63094,228810.KS
2023-04-03,6855.0,72846,228810.KS
2023-04-04,7040.0,174048,228810.KS
2023-04-05,6990.0,107408,228810.KS
2023-04-06,6970.0,116947,228810.KS
2023-04-07,7060.0,113933,228810.KS
2023-04-10,6950.0,79531,228810.KS
2023-04-11,6975.0,434601,228810.KS
2023-04-12,7040.0,135047,228810.KS
2023-04-13,7310.0,373095,228810.KS
2023-04-14,7475.0,398680,228810.KS
